Address, TLD, nx_domain, name_type, min_delay, count
223.196.88.27,"ACCOUNTANT",0,tld,-1,1
223.196.88.27,"",0,root,-1,1
222.246.129.94,"COM",0,tld,-1,1
222.246.129.93,"DD9A09E0",1,other,-1,1
222.246.129.93,"COM808080808080808080808080",1,jumbo,-1,1
222.246.129.93,"AIRDREAM",1,other,-1,1
222.222.222.249,"ZHMFERVPACXVJ",1,dga,-1,1
222.222.202.165,"WORKGROUP",1,frequent,-1,1
222.217.39.113,"COM",0,tld,21558,5
222.217.39.113,"ARPA",0,tld,51513,3
222.212.24.23,"COM",0,tld,-1,1
222.186.59.158,"NET",0,tld,-1,1
222.173.115.38,"\240\234\015\001\008A\015\001",1,binary,-1,1
222.162.131.231,"DHCP HOST",1,bad_syntax,1056,3
222.82.221.214,"COM",0,tld,462,2
222.80.192.212,"COM",0,tld,-1,1
222.76.219.176,"LOCALDOMAIN",1,frequent,-1,1
222.76.215.76,"LOCALDOMAIN",1,frequent,-1,1
222.66.40.2,"LOCALDOMAIN",1,frequent,-1,1
221.232.151.115,"",0,root,-1,1
221.224.17.26,"NET",0,tld,10435,2
221.224.17.26,"COM",0,tld,43,3
221.202.165.218,"LAN",1,frequent,-1,1
221.192.21.10,"SSG-550M",1,other,-1,1
221.192.21.10,"JAVLABPSZEWUGL",1,dga,-1,1
221.192.21.10,"HG232F",1,other,-1,1
221.192.21.10,"GCUHLUMPGVAP",1,dga,-1,1
221.192.21.10,"CVMHBMLDGMHH",1,dga,-1,1
221.11.60.14,"COM",0,tld,-1,1
221.11.49.82,"DHCP HOST",1,bad_syntax,-1,1
221.7.212.29,"\232\241\147",1,binary,93,4
221.7.140.236,"COM",0,tld,-1,1
221.4.133.26,"CN",0,tld,-1,1
220.250.44.38,"DHCP HOST",1,bad_syntax,-1,1
220.249.251.11,"DHCP HOST",1,bad_syntax,-1,1
220.249.99.220,"QQYPGHACCONP",1,dga,-1,1
220.249.99.220,"IKVVGKQ",1,dga,-1,1
220.249.99.220,"FTLNCJS",1,dga,-1,1
220.233.177.215,"",0,root,-1,1
220.191.225.142,"\2006W",1,binary,10,2
220.189.123.37,"NET",0,tld,-1,1
220.189.123.37,"COM",0,tld,2901,7
220.189.123.37,"BBS",1,other,-1,1
220.189.123.36,"CN",0,tld,-1,1
220.189.123.21,"DHCP HOST",1,bad_syntax,2289,3
220.189.123.21,"COM",0,tld,5,14
220.189.123.21,"CN",0,tld,7033,2
220.189.120.196,"NET",0,tld,-1,1
220.189.120.196,"COM",0,tld,56,2
220.189.120.196,"CN",0,tld,-1,1
220.188.114.23,"DHCP HOST",1,bad_syntax,-1,1
220.188.114.23,"COM",0,tld,224,5
220.188.114.23,"CN",0,tld,-1,1
220.188.114.23,"0\039\174\001",1,binary,-1,1
220.188.114.23,"",0,root,-1,1
220.188.114.18,"WORKGROUP",1,frequent,-1,1
220.188.114.18,"NET",0,tld,-1,1
220.188.114.18,"DHCP HOST",1,bad_syntax,4151,6
220.188.114.18,"COM",0,tld,9581,7
220.188.114.18,"CN",0,tld,124406,2
220.188.114.18,"0\039\174\001",1,binary,-1,1
220.188.114.18,"",0,root,-1,1
220.188.114.3,"NET",0,tld,105622,2
220.188.114.3,"MENG",1,other,-1,1
220.188.114.3,"LOCALDOMAIN",1,frequent,-1,1
220.188.114.3,"DOMAIN",1,frequent,-1,1
220.188.114.3,"DHCP HOST",1,bad_syntax,129000,2
220.188.114.3,"COM",0,tld,2994,3
220.188.114.3,"",0,root,211817,2
220.188.114.2,"TTMYXEHUCGLVR",1,dga,-1,1
220.188.114.2,"NET",0,tld,-1,1
220.188.114.2,"HOME",1,frequent,-1,1
220.188.114.2,"DHCP HOST",1,bad_syntax,657,2
220.188.114.2,"DHCP",1,frequent,-1,1
220.188.114.2,"COM",0,tld,99,22
220.188.114.2,"CN",0,tld,2560,5
220.188.114.2,"",0,root,-1,1
220.187.246.51,"ME",0,tld,-1,1
220.187.246.51,"DHCP HOST",1,bad_syntax,-1,1
220.187.246.51,"CPP",1,other,-1,1
220.187.246.51,"COM",0,tld,99,7
220.187.246.51,"CN",0,tld,12554,4
220.187.246.51,"",0,root,-1,1
220.181.108.171,"HOST11366",1,other,-1,1
220.181.108.157,"WIN16130",1,other,-1,1
220.181.108.120,"HOST10320",1,other,-1,1
220.181.108.106,"COMNFVNX5",1,other,-1,1
220.181.108.103,"COM6SR016",1,other,-1,1
220.181.108.102,"COMFCRX13",1,other,-1,1
220.130.119.233,"NET",0,tld,197034,2
220.130.119.233,"COM",0,tld,-1,1
220.130.119.231,"TW",0,tld,-1,1
220.130.119.230,"TW",0,tld,-1,1
220.130.119.230,"ORG",0,tld,-1,1
220.130.119.230,"NET",0,tld,-1,1
220.99.127.123,"\152\186D\001\224H?",1,binary,349,4
219.239.230.40,"LOCALDOMAIN",1,frequent,-1,1
219.149.135.42,"WTPWRMXBYIVTW",1,dga,-1,1
219.149.135.42,"SFQDQHKTMEKQ",1,dga,-1,1
219.146.28.170,"YXVKKFCDPV",1,dga,-1,1
219.146.28.170,"YXUFQOCOPNMM",1,dga,-1,1
219.146.28.170,"YVHACFTZXMTNPPU",1,dga,-1,1
219.146.28.170,"WORKGROUP",1,frequent,-1,1
219.146.28.170,"NET",0,tld,108,2
219.146.28.170,"MIL",0,tld,3585,3
219.146.28.170,"HOME",1,frequent,-1,1
219.146.28.170,"ETRJPVQVJAOLQKA",1,dga,-1,1
219.146.28.170,"DHCP",1,frequent,17512,2
219.146.28.170,"COM80808080808080808080",1,jumbo,-1,1
219.146.28.170,"8005",1,numeric,-1,1
219.146.28.170,"24780808080808080",1,numeric,-1,1
219.146.28.170,"(V\159",1,binary,-1,1
219.146.28.170,"",0,root,-1,1
219.144.206.138,"COM",0,tld,-1,1
219.143.234.205,"",0,root,-1,1
219.141.176.2,"COM",0,tld,-1,1
219.141.157.98,"MTNET",1,other,-1,1
219.141.157.98,"HNRZTSDK",1,dga,-1,1
219.141.157.98,"160",1,numeric,-1,1
219.88.187.152,"TIICCOYDATBXOWC",1,dga,-1,1
219.88.187.152,"IAJGDFSWUVAKKF",1,dga,-1,1
219.88.187.152,"HOME",1,frequent,9079,6
219.88.187.152,"BDTZDXKGGBVJQJW",1,dga,-1,1
219.88.187.152,"AYQUSSLJXQLJQW",1,dga,-1,1
219.88.187.152,"",0,root,-1,1
218.248.255.211,"US",0,tld,-1,1
218.248.255.211,"UPJERWJWSDJPYWW",1,dga,-1,1
218.248.255.211,"QFMIAGLZGFDSL",1,dga,-1,1
218.248.255.211,"OUNGCHMS",1,dga,-1,1
218.248.255.211,"ORG",0,tld,-1,1
218.248.255.211,"NPXVNDN",1,dga,-1,1
218.248.255.211,"NPJXTDBSUBUJOQC",1,dga,-1,1
218.248.255.211,"NET",0,tld,42333,2
218.248.255.211,"IN",0,tld,-1,1
218.248.255.211,"ICNYHNWFD",1,dga,-1,1
218.248.255.211,"GDNYKLWTZ",1,dga,-1,1
218.248.255.211,"COM",0,tld,16373,6
218.248.255.211,"BELKIN",1,frequent,-1,1
218.248.245.2,"JOJQWYZPCLSYT",1,dga,-1,1
218.248.245.2,"COM",0,tld,-1,1
218.146.32.229,"COM",0,tld,-1,1
218.146.32.229,"ARPA",0,tld,1,20
218.91.157.53,"COM",0,tld,-1,1
218.85.152.58,"ORG",0,tld,-1,1
218.85.138.167,"LOCALDOMAIN",1,frequent,-1,1
218.85.137.118,"LOCALDOMAIN",1,frequent,-1,1
218.84.130.28,"COM",0,tld,-1,1
218.75.3.179,"NET",0,tld,-1,1
218.75.3.179,"COM",0,tld,215510,2
218.75.3.179,"",0,root,109081,2
218.75.3.178,"NET",0,tld,-1,1
218.75.3.178,"DHCP HOST",1,bad_syntax,-1,1
218.75.3.178,"COMQIUBAI",1,other,-1,1
218.75.3.178,"COM",0,tld,247,6
218.75.3.178,"",0,root,66594,3
218.74.122.146,"COM",0,tld,-1,1
218.74.122.146,"",0,root,-1,1
218.45.239.252,"NET",0,tld,-1,1
218.17.12.42,"\131",1,binary,-1,1
217.243.229.186,"NET",0,tld,-1,1
217.237.150.222,"LOCAL",1,rfc6771,-1,1
217.237.150.222,"BOOKINGSKRITT-3%2A",1,bad_syntax,-1,1
217.237.150.31,"ARPA",0,tld,-1,1
217.218.155.113,"151",1,numeric,-1,1
217.218.155.111,"HOME",1,frequent,-1,1
217.218.155.106,"COM",0,tld,-1,1
217.218.155.106,"065",1,numeric,-1,1
217.171.37.77,"NET",0,tld,-1,1
217.171.37.77,"EDU",0,tld,-1,1
217.169.192.78,"COM",0,tld,-1,1
217.169.192.70,"TR",0,tld,-1,1
217.130.255.73,"\131",1,binary,-1,1
217.118.64.45,"XNVOZZKYEM",1,dga,-1,1
217.118.64.45,"WEGBULIEAYMSOUM",1,dga,-1,1
217.118.64.45,"UQTISCYJFSXCQS",1,dga,-1,1
217.118.64.45,"DSRNNYEOCEBRK",1,dga,-1,1
217.118.64.45,"AIONAZEYCHGYYT",1,dga,-1,1
217.118.64.45,"",0,root,-1,1
217.74.65.131,"US",0,tld,-1,1
217.74.65.131,"",0,root,-1,1
217.30.129.149,"ELBLAG",1,other,-1,1
217.30.129.149,"",0,root,-1,1
217.12.97.15,"RU",0,tld,-1,1
216.243.23.130,"AP1-FREMONT11-U1101",1,jumbo,-1,1
216.227.35.5,"HOME",1,frequent,33606,2
216.227.35.5,"",0,root,-1,1
216.218.40.74,"NET",0,tld,-1,1
216.214.37.64,"LOCAL",1,rfc6771,-1,1
216.201.68.202,"INFO",0,tld,-1,1
216.189.192.1,"VE",0,tld,-1,1
216.184.2.120,"MY",0,tld,-1,1
216.184.2.120,"",0,root,-1,1
216.167.144.1,"NET",0,tld,251,2
216.152.51.12,"WS",0,tld,-1,1
216.150.182.2,"\131",1,binary,2,8
216.146.38.157,"173",1,numeric,-1,1
216.146.38.157,"169",1,numeric,-1,1
216.146.38.152,"GGWPMZKO",1,dga,-1,1
216.144.115.36,"GOV",0,tld,-1,1
216.129.224.17,"RACHEL",1,other,-1,1
216.126.101.208,"\131",1,binary,-1,1
216.117.191.20,"UK",0,tld,896,4
216.117.191.20,"ORG",0,tld,399,5
216.117.191.20,"NET",0,tld,106,15
216.117.191.20,"INFO",0,tld,89,10
216.117.191.20,"COM",0,tld,48,4
216.117.191.20,"CN",0,tld,4,9
216.117.191.20,"BIZ",0,tld,10755,2
216.117.191.20,"AU",0,tld,1751,4
216.116.96.2,"127",1,numeric,-1,1
216.109.3.167,"NET",0,tld,-1,1
216.109.3.167,"COM",0,tld,-1,1
216.82.50.47,"NET",0,tld,-1,1
216.67.109.147,"PCUBDOFXIF",1,dga,-1,1
216.51.246.22,"NET",0,tld,-1,1
216.49.181.252,"VM-68423660-942C-4181-972A-86592E6E7B0D",1,jumbo,447,2
216.49.181.252,"LOCAL",1,rfc6771,-1,1
216.49.181.252,"L15248",1,other,-1,1
216.49.181.252,"L15247",1,other,-1,1
216.49.181.252,"COM",0,tld,4,16
216.49.181.252,"",0,root,-1,1
216.21.129.22,"LOCALDOMAIN",1,frequent,-1,1
216.19.21.24,"INFO",0,tld,-1,1
216.8.211.124,"HOME",1,frequent,-1,1
216.4.56.147,"COM",0,tld,-1,1
216.3.136.163,"NET",0,tld,-1,1
216.3.136.163,"",0,root,-1,1
213.228.68.210,"XEOVMDXIRCFBOZ",1,dga,-1,1
213.192.1.14,"CZ",0,tld,116814,2
213.192.1.14,"COM",0,tld,-1,1
213.183.3.129,"COM",0,tld,-1,1
213.180.142.207,"",0,root,-1,1
213.180.142.200,"NET",0,tld,54,2
213.180.142.198,"",0,root,-1,1
213.171.244.61,"DE",0,tld,-1,1
213.143.224.130,"COM",0,tld,-1,1
213.136.95.11,"COM",0,tld,-1,1
213.132.197.171,"COM",0,tld,111071,2
213.132.197.171,"BR",0,tld,-1,1
213.132.197.171,"ARPA",0,tld,-1,1
213.111.4.90,"NET",0,tld,-1,1
213.111.4.90,"COM",0,tld,80969,2
213.55.115.36,"(\202\255",1,binary,33398,3
213.34.65.131,"JP",0,tld,-1,1
213.33.98.174,"YXUHKUETDNNBL",1,dga,-1,1
213.33.98.174,"QKITCDWXJCLB",1,dga,-1,1
213.33.98.172,"DHWHWZGNRNLDJ",1,dga,-1,1
213.33.98.164,"RYFLCPQA",1,dga,-1,1
213.5.255.2,"340",1,numeric,-1,1
213.5.255.2,"262",1,numeric,-1,1
213.5.255.2,"261",1,numeric,-1,1
213.5.255.2,"243",1,numeric,-1,1
213.5.255.2,"240",1,numeric,-1,1
213.5.255.2,"215",1,numeric,-1,1
213.5.255.2,"126",1,numeric,-1,1
213.5.69.130,"NET",0,tld,167137,2
213.5.69.130,"COM",0,tld,-1,1
212.183.136.146,"UK-BE-TSTIL-BW06",1,jumbo,-1,1
212.183.136.146,"",0,root,-1,1
212.166.132.198,"UYTRUPXRTP",1,dga,-1,1
212.166.132.198,"HMZNRRCPNHEPKB",1,dga,-1,1
212.166.132.196,"ZIHKTTJCZRWSXJ",1,dga,-1,1
212.166.132.196,"SMPKSZDTCZXXZHE",1,dga,-1,1
212.103.128.66,"PRI",1,frequent,-1,1
212.98.70.105,"CC",0,tld,-1,1
212.94.96.114,"LOCAL",1,rfc6771,49021,2
212.77.192.39,"EYDNWBLAAM",1,dga,-1,1
212.77.192.38,"OYEJOTZQTYOC",1,dga,-1,1
212.77.192.37,"SRXLCCZWYJYHIJC",1,dga,-1,1
212.77.192.37,"QTFEKLEF",1,dga,-1,1
212.77.192.36,"COM",0,tld,-1,1
212.58.161.174,"ZXEUTRRFQ",1,dga,-1,1
212.58.161.174,"QEKTOUXCTH",1,dga,-1,1
212.58.161.174,"NAOQMQLET",1,dga,-1,1
212.54.39.72,"ZPXEZVCQOVPNHQ",1,dga,-1,1
212.34.12.11,"CZ",0,tld,-1,1
212.21.166.254,"\224\205D\001",1,binary,137,2
212.21.166.254,"\208M\183",1,binary,304,4
212.21.166.254,"`\150F\001",1,binary,1749,2
212.12.187.5,"SA",0,tld,-1,1
211.167.240.120,"TW",0,tld,-1,1
211.167.240.120,"CN",0,tld,-1,1
211.124.9.60,"UCXVRAFGTHR",1,dga,-1,1
211.124.9.60,"GCJMMGIUPFMKHT",1,dga,-1,1
211.124.9.60,"",0,root,-1,1
211.20.188.75,"TW",0,tld,-1,1
211.20.188.74,"TW",0,tld,-1,1
210.245.24.102,"CRFDYBPKRGZF",1,dga,-1,1
210.245.24.100,"ZAFBKXYYGYEI",1,dga,-1,1
210.245.24.100,"WGEFPVKABHYX",1,dga,-1,1
210.245.24.100,"IMFUBFNDNVMWRU",1,dga,-1,1
210.245.24.100,"FLINSXY",1,dga,-1,1
210.184.85.84,"\160\191\246\001\128\153\247\001",1,binary,-1,1
210.177.232.169,"\240\233\223\001",1,binary,221845,2
210.158.176.206,"COM",0,tld,-1,1
210.158.150.37,"FIEAWXZIIHH",1,dga,-1,1
210.157.80.244,"GLZUPTGQMQ",1,dga,-1,1
210.150.23.50,"IONUMBOIHY",1,dga,-1,1
210.150.23.50,"INTRANET",1,frequent,-1,1
210.149.174.106,"COM",0,tld,13,2
210.149.174.106,"",0,root,-1,1
210.149.129.66,"345-01",1,other,-1,1
210.19.169.18,"X\199\039",1,binary,-1,1
209.148.132.118,"HOME",1,frequent,-1,1
209.148.131.103,"\131",1,binary,-1,1
209.148.131.43,"HOME",1,frequent,-1,1
209.148.131.42,"IHLSORNCB",1,dga,-1,1
209.148.131.42,"HOME",1,frequent,-1,1
209.148.131.40,"ONENIYBYCEN",1,dga,-1,1
209.148.131.40,"HOME",1,frequent,-1,1
209.148.131.12,"_NFSV4IDMAPDOMAIN",1,jumbo,-1,1
209.148.131.11,"LOCAL",1,rfc6771,-1,1
209.148.131.11,"LO",1,other,-1,1
209.148.131.9,"LOCAL",1,rfc6771,-1,1
209.148.131.9,"HOME",1,frequent,-1,1
209.148.113.101,"COM",0,tld,3,5
209.119.198.230,"NET",0,tld,-1,1
209.107.242.92,"COM",0,tld,-1,1
209.107.242.92,"",0,root,-1,1
209.107.195.36,"MY",0,tld,-1,1
209.91.64.154,"COM",0,tld,-1,1
209.91.64.145,"PAXIQDEMNUG",1,dga,-1,1
209.82.73.42,"\016\176\206\001\184\237\206\001\192\168",1,binary,33071,2
209.67.181.35,"1488940035",1,numeric,1997,7
209.40.219.64,"INFO",0,tld,-1,1
209.36.49.100,"LOCAL",1,rfc6771,249,3
208.251.195.38,"",0,root,-1,1
208.250.51.3,"CA",0,tld,-1,1
208.175.142.1,"PRNOOZTBKN",1,dga,-1,1
208.175.142.1,"AZEEEKVP",1,dga,-1,1
208.113.157.103,"NET",0,tld,-1,1
208.109.188.9,"LOCALDOMAIN",1,frequent,250,2
208.94.37.18,"COM",0,tld,-1,1
208.91.112.53,"AD ACTIVE",1,bad_syntax,-1,1
208.90.15.231,"COM",0,tld,42433,2
208.89.12.137,"MET",1,other,-1,1
208.82.172.153,"RU",0,tld,-1,1
208.79.239.172,"NET",0,tld,-1,1
208.76.26.5,"COM69",1,other,-1,1
208.69.36.19,"INVALID",1,rfc6771,-1,1
208.69.36.19,"GUEST",1,other,-1,1
208.69.36.17,"HOME",1,frequent,-1,1
208.69.36.12,"NDA-HCLIN-NS01",1,other,-1,1
208.69.36.12,"LOCALDOMAIN",1,frequent,-1,1
208.69.35.21,"INTERNAL",1,frequent,-1,1
208.69.35.21,"DQODTEV",1,dga,-1,1
208.69.35.17,"INTERNAL",1,frequent,-1,1
208.69.35.17,"COM",0,tld,-1,1
208.69.35.15,"VUCZNLIN",1,dga,-1,1
208.69.35.15,"DE",0,tld,-1,1
208.69.35.11,"JP",0,tld,-1,1
208.69.35.11,"HDWGCKDTUCZLI",1,dga,-1,1
208.69.34.21,"WP0112",1,other,-1,1
208.69.34.21,"LOCAL",1,rfc6771,-1,1
208.69.34.19,"UK",0,tld,-1,1
208.69.34.17,"UK",0,tld,-1,1
208.69.34.17,"1",1,numeric,-1,1
208.69.34.16,"UK",0,tld,-1,1
208.69.34.15,"INTERNAL",1,frequent,-1,1
208.69.34.15,"COM",0,tld,165494,2
208.69.34.13,"UK",0,tld,-1,1
208.69.34.13,"LSI200542",1,other,-1,1
208.69.34.13,"LAC",1,other,-1,1
208.69.34.13,"DB-CERT-S1-01_JAIL0",1,jumbo,-1,1
208.69.34.12,"LOCAL",1,rfc6771,-1,1
208.69.34.11,"UK",0,tld,-1,1
208.69.34.11,"COM",0,tld,-1,1
208.69.33.19,"NASHR",1,other,-1,1
208.69.33.17,"55",1,numeric,-1,1
208.69.33.13,"NASHR",1,other,182492,2
208.69.33.11,"LAN0",1,other,-1,1
208.69.32.80,"LOC",1,frequent,-1,1
208.69.32.77,"LODS0DKD",1,other,-1,1
208.69.32.22,"JJTUSLJHT",1,dga,-1,1
208.69.32.22,"INVALID",1,rfc6771,-1,1
208.69.32.21,"LOC",1,frequent,-1,1
208.69.32.14,"DAKIUXDMO",1,dga,-1,1
208.67.219.21,"EPONG-ED800",1,other,-1,1
208.67.217.19,"NET",0,tld,71194,2
208.67.217.17,"NET",0,tld,107335,2
208.67.217.17,"INTERNAL",1,frequent,-1,1
208.67.217.17,"DHSSHVUNTELXAF",1,dga,-1,1
208.67.217.15,"NET",0,tld,-1,1
208.67.217.11,"NET",0,tld,-1,1
208.67.216.19,"LOCALHOST",1,rfc6771,-1,1
208.67.216.19,"INVALID",1,rfc6771,-1,1
208.54.144.130,"VEJEPSGVWJ",1,dga,-1,1
208.54.144.130,"DWUYKMLZCEPX",1,dga,-1,1
208.54.87.113,"JJMFJHJLXNKWC",1,dga,-1,1
208.54.87.73,"EZKVIQFJ",1,dga,-1,1
208.54.86.120,"TIXSARDRYVPNYGV",1,dga,-1,1
208.54.86.119,"HPNYZIXPW",1,dga,-1,1
208.54.86.118,"OBQUZLMENFMTSDU",1,dga,-1,1
208.54.86.118,"JYZYPMA",1,dga,-1,1
208.54.86.117,"ESAJYKYVBV",1,dga,-1,1
208.54.86.18,"HYUTVWMAYNFX",1,dga,-1,1
208.54.86.17,"KHFEPYV",1,dga,-1,1
208.54.85.120,"MAAJCDKRBMJS",1,dga,-1,1
208.54.85.120,"ATWSLACN",1,dga,-1,1
208.54.85.117,"MGQRVIBAUPNAZN",1,dga,-1,1
208.54.85.117,"INSITE",1,other,-1,1
208.54.85.97,"ZZENLBLYLGFDSKN",1,dga,-1,1
208.54.85.97,"XSFCPMBVWJUNZLR",1,dga,-1,1
208.54.83.119,"IZXFOMCLLJVSW",1,dga,-1,1
208.54.83.114,"QSGZCMOXHXK",1,dga,-1,1
208.54.83.98,"BSRQYAEUOZ",1,dga,-1,1
208.54.83.97,"ZXXGHIOKALQWM",1,dga,-1,1
208.54.80.126,"WUMIZPHKADZRALH",1,dga,-1,1
208.54.80.125,"GPIUCAYDGFSCZ",1,dga,-1,1
208.54.80.120,"LIQBKMKEVOK",1,dga,-1,1
208.54.80.118,"VHHISFMTGJXFGYP",1,dga,-1,1
208.54.70.114,"KNZOYSP",1,dga,-1,1
208.54.70.113,"PMONXXWOTXYOA",1,dga,-1,1
208.54.64.105,"LCDVWFAPSXPXQR",1,dga,-1,1
208.54.44.73,"SRUZTTB",1,dga,-1,1
208.54.40.114,"WEQMUHTDFKPTHZT",1,dga,-1,1
208.54.39.118,"KOTHETWBWSGBR",1,dga,-1,1
208.54.39.114,"RFJNHSHKSRM",1,dga,-1,1
208.54.39.114,"NLMIBWLKJUC",1,dga,-1,1
208.54.39.113,"GCMIZKDKWITNXZA",1,dga,-1,1
208.54.36.74,"PQWQSJJDVG",1,dga,-1,1
208.54.36.73,"RPVSAJCTRC",1,dga,-1,1
208.54.35.114,"JQGZYWXSAUQE",1,dga,-1,1
208.54.34.114,"KCGXUJOSBT",1,dga,-1,1
208.54.20.117,"QCRATCPP",1,dga,-1,1
208.54.20.117,"KGJSDOVM",1,dga,-1,1
208.54.19.117,"KGZASLNHVCYOYXQ",1,dga,-1,1
208.54.18.123,"MVHWJYKG",1,dga,-1,1
208.54.17.120,"QDDBCFZRNNAPK",1,dga,-1,1
208.54.17.120,"GTPGXLDUIZL",1,dga,-1,1
208.54.17.119,"BVCRWHMTDCLYGWR",1,dga,-1,1
208.54.17.117,"BEZGPPIFZF",1,dga,-1,1
208.54.16.120,"DWAXWWUVYSFVAMT",1,dga,-1,1
208.54.16.118,"EUZOCCIPMD",1,dga,-1,1
208.54.16.117,"AGDMZIFBJMIWGK",1,dga,-1,1
208.54.5.118,"CEAVJMJ",1,dga,-1,1
208.54.5.106,"KLCYJQCD",1,dga,-1,1
208.54.5.105,"BICXWRUXE",1,dga,-1,1
208.54.4.118,"TGWHNJWYIJYUZ",1,dga,-1,1
208.54.4.117,"EEAZAPKNCLEX",1,dga,-1,1
208.54.4.113,"RUSGKHNIBKINORS",1,dga,-1,1
208.54.4.105,"WPHTCBKKRTC",1,dga,-1,1
207.251.194.135,"",0,root,-1,1
207.250.234.100,"COM",0,tld,616,2
207.248.101.10,"GT",0,tld,-1,1
207.246.240.4,"NET",0,tld,98224,2
207.246.240.4,"COM",0,tld,2,3
207.237.167.194,"LOCAL",1,rfc6771,-1,1
207.179.71.27,"COM",0,tld,6884,2
207.179.71.27,"ARPA",0,tld,-1,1
207.131.124.85,"NET",0,tld,2,73
207.131.124.85,"COM",0,tld,-1,1
207.109.240.1,"HOME",1,frequent,665,6
207.108.240.5,"LOCALHOST",1,rfc6771,25563,2
207.108.240.5,"HOME",1,frequent,893,3
207.108.240.2,"HOME",1,frequent,192,6
207.108.240.2,"GOV",0,tld,0,3
207.108.240.2,"CAMSYS",1,other,-1,1
207.108.240.1,"LOCALHOST",1,rfc6771,43030,2
207.108.240.1,"65",1,numeric,-1,1
207.108.32.3,"NET",0,tld,1,6
207.108.32.3,"LOC",1,frequent,28867,2
207.70.172.13,"",0,root,-1,1
207.69.195.21,"COM",0,tld,-1,1
207.63.203.100,"249",1,numeric,-1,1
207.63.203.100,"111",1,numeric,-1,1
207.35.116.18,"\1445\163",1,binary,-1,1
206.190.33.19,"PY",0,tld,700,2
206.190.33.19,"",0,root,-1,1
206.167.153.111,"T0018B0356386",1,other,-1,1
206.125.40.131,"LU",0,tld,186,2
206.125.40.131,"",0,root,-1,1
206.80.254.114,"CUBLPEZDKHZGO",1,dga,-1,1
206.80.192.3,"ESC",1,other,-1,1
206.80.192.1,"INVALID",1,rfc6771,-1,1
206.80.192.1,"HOME",1,frequent,1198,3
206.51.132.42,"NET",0,tld,-1,1
205.251.233.163,"",0,root,-1,1
205.215.135.210,"40\153{\255\127",1,binary,-1,1
205.215.135.210,"",0,root,-1,1
205.214.207.82,"COM",0,tld,88410,2
205.214.203.16,"CMOLJJP",1,dga,-1,1
205.209.44.10,"COM",0,tld,-1,1
205.171.253.245,"NET",0,tld,2550,3
205.171.253.245,"MHC",1,other,-1,1
205.171.253.245,"LOCAL",1,rfc6771,441,4
205.171.253.245,"IRDFDIE",1,dga,1295,2
205.171.253.245,"HOME",1,frequent,1448,6
205.171.253.245,"DNVR",1,other,-1,1
205.171.253.245,"&EVENTTYPE=CLOSE&REASON=3&DURATION=658",1,bad_syntax,-1,1
205.171.253.218,"HOME",1,frequent,441,6
205.171.253.218,"DOMAIN",1,frequent,8729,2
205.171.212.89,"PK5001Z",1,other,1184,3
205.171.175.196,"PIKREGYRTTC",1,dga,-1,1
205.171.175.196,"LAN",1,frequent,-1,1
205.171.175.196,"JUSTYMJUKZEVGJP",1,dga,-1,1
205.171.175.196,"IPKAASETQM",1,dga,-1,1
205.171.175.196,"HOME",1,frequent,1,3
205.171.175.196,"EU",0,tld,953,3
205.171.175.196,"EDU",0,tld,-1,1
205.171.175.195,"ZGXWZHRGHKWY",1,dga,-1,1
205.171.175.195,"TELJIWMW",1,dga,-1,1
205.171.175.195,"HOME",1,frequent,-1,1
205.171.175.195,"AKZYDANJDD",1,dga,-1,1
205.171.175.194,"PK5001Z",1,other,939,3
205.171.175.194,"PIKREGYRTTC",1,dga,-1,1
205.171.175.194,"JUSTYMJUKZEVGJP",1,dga,-1,1
205.171.175.194,"IPKAASETQM",1,dga,-1,1
205.171.175.194,"INVALID",1,rfc6771,-1,1
205.171.175.194,"HOME",1,frequent,300,12
205.171.175.194,"DOMAIN",1,frequent,-1,1
205.171.175.194,"COM",0,tld,1,2
205.171.148.225,"HOME",1,frequent,5581,4
205.161.14.145,"NET",0,tld,-1,1
205.161.14.145,"COM",0,tld,10342,2
204.238.254.236,"",0,root,-1,1
204.238.254.163,"LOCAL",1,rfc6771,-1,1
204.194.238.21,"EAEUSPH",1,dga,-1,1
204.194.238.17,"INVALID",1,rfc6771,-1,1
204.194.238.17,"HOME",1,frequent,5691,2
204.194.238.15,"ZSYAPPHFCCMNF",1,dga,-1,1
204.194.238.15,"JMKMACMINI",1,dga,-1,1
204.194.238.11,"INC",1,other,-1,1
204.194.237.19,"STNBXHJIDDIPJD",1,dga,-1,1
204.191.99.51,"TELUS",1,other,-1,1
204.191.99.50,"TELUS",1,other,149,2
204.191.99.49,"TELUS",1,other,-1,1
204.191.99.49,"NET",0,tld,-1,1
204.156.181.122,"NET",0,tld,-1,1
204.152.200.42,"NL",0,tld,-1,1
204.152.200.42,"COM",0,tld,-1,1
204.147.202.62,"\128",1,binary,1387,7
204.138.126.13,"\131",1,binary,12876,6
204.128.192.51,"TLSRV004",1,other,-1,1
204.118.135.11,"EDU",0,tld,7206,2
204.43.199.237,"X1-R90KE19J",1,other,-1,1
204.8.188.140,"ORG",0,tld,-1,1
204.8.188.140,"COM",0,tld,2477,4
204.2.159.62,"ARPA",0,tld,-1,1
203.236.122.2,"\2167\164",1,binary,2490,7
203.223.94.98,"ZDOMAJRVYA",1,dga,-1,1
203.223.94.98,"YFZQIEPYXE",1,dga,-1,1
